Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
KOVAN MELODY,"1,800,000","1,689.95","1,065",Mar-22,KOVAN ROAD,Resale,Strata,157,"11,465",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,01 to 05
PARC RIVIERA,"730,000",462.85,"1,577",Mar-22,WEST COAST VALE,Resale,Strata,43,"16,977",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,16 to 20
GRANDEUR 8,"1,583,000","1,593.07",994,Mar-22,ANG MO KIO CENTRAL 3,Resale,Strata,148,"10,696",-,Condominium,1,99 yrs lease commencing from 2002,20,Outside Central Region,01 to 05
ROSEWOOD,"1,000,000","1,184.04",845,Mar-22,ROSEWOOD DRIVE,Resale,Strata,110,"9,091",-,Condominium,1,99 yrs lease commencing from 2000,25,Outside Central Region,16 to 20
HIGH PARK RESIDENCES,"888,000",699.66,"1,269",Mar-22,FERNVALE ROAD,Resale,Strata,65,"13,662",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,01 to 05
THE MORNINGSIDE,"3,480,000","1,776.06","1,959",Mar-22,JALAN KUALA,Resale,Strata,165,"21,091",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
AALTO,"3,088,000","1,550.02","1,992",Mar-22,MEYER ROAD,Resale,Strata,144,"21,444",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
THOMSON GRAND,"2,150,000","1,356.26","1,585",Mar-22,SIN MING WALK,Resale,Strata,126,"17,063",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,06 to 10
WATERMARK ROBERTSON QUAY,"2,880,000","1,323.97","2,175",Mar-22,RODYK STREET,Resale,Strata,123,"23,415",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
KERRISDALE,"1,610,000","1,259.39","1,278",Mar-22,STURDEE ROAD,Resale,Strata,117,"13,761",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,11 to 15
THE SANTORINI,"910,000",753.48,"1,208",Mar-22,TAMPINES STREET 86,Resale,Strata,70,"13,000",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,11 to 15
ROBIN RESIDENCES,"1,900,000",828.83,"2,292",Mar-22,ROBIN DRIVE,Resale,Strata,77,"24,675",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
COSTA RHU,"1,408,000","1,011.82","1,392",Mar-22,RHU CROSS,Resale,Strata,94,"14,979",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,11 to 15
WATERTOWN,"870,000",570.49,"1,525",Mar-22,PUNGGOL CENTRAL,Resale,Strata,53,"16,415",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
LAKE GRANDE,"1,220,000",775.01,"1,574",Mar-22,JURONG LAKE LINK,Resale,Strata,72,"16,944",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,16 to 20
LANDBAY CONDOMINIUM,"1,500,000","1,044.11","1,437",Mar-22,JALAN HAJIJAH,Resale,Strata,97,"15,464",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
STRATUM,"855,000",882.65,969,Mar-22,ELIAS ROAD,Resale,Strata,82,"10,427",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
SPOTTISWOODE PARK,"853,000",850.36,"1,003",Mar-22,SPOTTISWOODE PARK ROAD,Resale,Strata,79,"10,797",-,Apartment,1,99 yrs lease commencing from 1973,02,Rest of Central Region,06 to 10
THE MAKENA,"2,700,000","1,506.96","1,792",Mar-22,MEYER ROAD,Resale,Strata,140,"19,286",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
MONTROSA,"1,450,000","1,151.75","1,259",Mar-22,HILLVIEW AVENUE,Resale,Strata,107,"13,551",-,Condominium,1,999 yrs lease commencing from 1885,23,Outside Central Region,06 to 10
EIGHT RIVERSUITES,"1,360,000",936.47,"1,452",Mar-22,WHAMPOA EAST,Resale,Strata,87,"15,632",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,11 to 15
TREASURES@G6,"560,000",452.09,"1,239",Mar-22,LORONG 6 GEYLANG,Resale,Strata,42,"13,333",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
EIGHT RIVERSUITES,"1,562,800",979.52,"1,595",Mar-22,WHAMPOA EAST,Resale,Strata,91,"17,174",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,21 to 25
THOMSON GRAND,"1,960,000","1,356.26","1,445",Mar-22,SIN MING WALK,Resale,Strata,126,"15,556",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,01 to 05
THOMSON THREE,"1,750,000","1,044.11","1,676",Mar-22,BRIGHT HILL DRIVE,Resale,Strata,97,"18,041",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,01 to 05
LE QUEST,"738,000",495.14,"1,490",Mar-22,BUKIT BATOK STREET 41,Resale,Strata,46,"16,043",-,Apartment,1,99 yrs lease commencing from 2016,23,Outside Central Region,06 to 10
ONE JERVOIS,"2,680,000","1,291.68","2,075",Mar-22,JERVOIS CLOSE,Resale,Strata,120,"22,333",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
THE CENTRIS,"1,170,000",936.47,"1,249",Mar-22,JURONG WEST CENTRAL 3,Resale,Strata,87,"13,448",-,Apartment,1,99 yrs lease commencing from 2006,22,Outside Central Region,11 to 15
HILLVIEW REGENCY,"1,270,000","1,194.8","1,063",Mar-22,BUKIT BATOK EAST AVENUE 2,Resale,Strata,111,"11,441",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,21 to 25
Q BAY RESIDENCES,"1,350,000","1,119.46","1,206",Mar-22,TAMPINES STREET 86,Resale,Strata,104,"12,981",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,11 to 15
DOVER PARKVIEW,"2,730,000","1,980.58","1,378",Mar-22,DOVER RISE,Resale,Strata,184,"14,837",-,Condominium,1,99 yrs lease commencing from 1993,05,Rest of Central Region,11 to 15
KINGSFORD WATERBAY,"888,000",678.13,"1,309",Mar-22,UPPER SERANGOON VIEW,Resale,Strata,63,"14,095",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
KEMBANGAN SUITES,"790,000",559.73,"1,411",Mar-22,JALAN MASJID,Resale,Strata,52,"15,192",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
BEDOK RESIDENCES,"1,380,000",882.65,"1,563",Mar-22,BEDOK NORTH DRIVE,Resale,Strata,82,"16,829",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,06 to 10
TANAMERA CREST,"1,050,000","1,173.28",895,Mar-22,PARI DEDAP WALK,Resale,Strata,109,"9,633",-,Condominium,1,99 yrs lease commencing from 2000,16,Outside Central Region,11 to 15
COTE D'AZUR,"2,150,000","1,388.56","1,548",Mar-22,MARINE PARADE ROAD,Resale,Strata,129,"16,667",-,Condominium,1,99 yrs lease commencing from 2001,15,Rest of Central Region,06 to 10
SANT RITZ,"1,540,000",958,"1,608",Mar-22,PHENG GECK AVENUE,Resale,Strata,89,"17,303",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
BISHAN POINT,"1,541,800","1,184.04","1,302",Mar-22,BRIGHT HILL DRIVE,Resale,Strata,110,"14,016",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,21 to 25
VARSITY PARK CONDOMINIUM,"2,718,000","2,228.15","1,220",Mar-22,WEST COAST ROAD,Resale,Strata,207,"13,130",-,Condominium,1,99 yrs lease commencing from 2004,05,Outside Central Region,01 to 05
THOMSON IMPRESSIONS,"765,000",462.85,"1,653",Mar-22,LORONG PUNTONG,Resale,Strata,43,"17,791",-,Apartment,1,99 yrs lease commencing from 2015,20,Rest of Central Region,01 to 05
WATERFRONT ISLE,"1,880,000","1,377.79","1,365",Mar-22,BEDOK RESERVOIR ROAD,Resale,Strata,128,"14,688",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,06 to 10
NORTH PARK RESIDENCES,"1,960,000","1,184.04","1,655",Mar-22,YISHUN CENTRAL 1,Resale,Strata,110,"17,818",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10
NEWEST,"2,410,000","2,970.86",811,Mar-22,WEST COAST DRIVE,Resale,Strata,276,"8,732",-,Apartment,1,956 yrs lease commencing from 1928,05,Outside Central Region,01 to 05
VUE 8 RESIDENCE,"800,000",699.66,"1,143",Mar-22,PASIR RIS HEIGHTS,Resale,Strata,65,"12,308",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
PARC RIVIERA,"1,080,000",710.42,"1,520",Mar-22,WEST COAST VALE,Resale,Strata,66,"16,364",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,21 to 25
AVILA GARDENS,"1,268,000","1,302.44",974,Mar-22,FLORA ROAD,Resale,Strata,121,"10,479",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
THE CLEMENT CANOPY,"1,300,000",731.95,"1,776",Mar-22,CLEMENTI AVENUE 1,Resale,Strata,68,"19,118",-,Apartment,1,99 yrs lease commencing from 2016,05,Outside Central Region,31 to 35
ONE EIGHTIES RESIDENCES,"850,000",559.73,"1,519",Mar-22,JOO CHIAT TERRACE,Resale,Strata,52,"16,346",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
21 RICHARDS,"1,370,000","1,054.87","1,299",Mar-22,RICHARDS AVENUE,Resale,Strata,98,"13,980",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
ECO,"780,000",613.55,"1,271",Mar-22,BEDOK SOUTH AVENUE 3,Resale,Strata,57,"13,684",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
THE TRILINQ,"1,900,000","1,356.26","1,401",Mar-22,JALAN LEMPENG,Resale,Strata,126,"15,079",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,16 to 20
GUILLEMARD EDGE,"648,000",409.03,"1,584",Mar-22,LORONG 30 GEYLANG,Resale,Strata,38,"17,053",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
BARTLEY RIDGE,"1,550,000","1,033.34","1,500",Mar-22,MOUNT VERNON ROAD,Resale,Strata,96,"16,146",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
AMBER 45,"3,920,000","1,593.07","2,461",Mar-22,AMBER ROAD,Resale,Strata,148,"26,486",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
RV RESIDENCES,"960,000",452.09,"2,123",Mar-22,RIVER VALLEY ROAD,Resale,Strata,42,"22,857",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,06 to 10
TURQUOISE,"4,127,920","2,421.9","1,704",Mar-22,COVE DRIVE,Resale,Strata,225,"18,346",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
SKY HABITAT,"1,055,000",710.42,"1,485",Mar-22,BISHAN STREET 15,Resale,Strata,66,"15,985",-,Condominium,1,99 yrs lease commencing from 2011,20,Rest of Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"2,890,000","1,689.95","1,710",Mar-22,KEPPEL BAY VIEW,Resale,Strata,157,"18,408",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
THE CENTRIS,"1,460,000","1,259.39","1,159",Mar-22,JURONG WEST CENTRAL 3,Resale,Strata,117,"12,479",-,Apartment,1,99 yrs lease commencing from 2006,22,Outside Central Region,06 to 10
76 SHENTON,"1,830,000",968.76,"1,889",Mar-22,SHENTON WAY,Resale,Strata,90,"20,333",-,Apartment,1,99 yrs lease commencing from 2007,02,Core Central Region,21 to 25
BLISS REGALIA,"840,000",645.84,"1,301",Mar-22,SING AVENUE,Resale,Strata,60,"14,000",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
THE LINEAR,"1,540,000","1,388.56","1,109",Mar-22,UPPER BUKIT TIMAH ROAD,Resale,Strata,129,"11,938",-,Apartment,1,999 yrs lease commencing from 1876,23,Outside Central Region,01 to 05
GARDENVISTA,"1,250,000",850.36,"1,470",Mar-22,DUNEARN ROAD,Resale,Strata,79,"15,823",-,Condominium,1,99 yrs lease commencing from 1999,21,Rest of Central Region,01 to 05
SYMPHONY SUITES,"1,250,000","1,022.58","1,222",Mar-22,YISHUN CLOSE,Resale,Strata,95,"13,158",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,11 to 15
BLEU @ EAST COAST,"2,525,000","2,551.07",990,Mar-22,UPPER EAST COAST ROAD,Resale,Strata,237,"10,654",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
LAKEHOLMZ,"1,400,000","1,237.86","1,131",Mar-22,CORPORATION ROAD,Resale,Strata,115,"12,174",-,Condominium,1,99 yrs lease commencing from 2001,22,Outside Central Region,11 to 15
THE MINTON,"1,200,000",979.52,"1,225",Mar-22,HOUGANG STREET 11,Resale,Strata,91,"13,187",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,06 to 10
COCO PALMS,"1,420,000","1,097.93","1,293",Mar-22,PASIR RIS GROVE,Resale,Strata,102,"13,922",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
THE SIENA,"1,340,000",753.48,"1,778",Mar-22,TAN KIM CHENG ROAD,Resale,Strata,70,"19,143",-,Apartment,1,99 yrs lease commencing from 2013,10,Core Central Region,01 to 05
HIGH PARK RESIDENCES,"800,000",581.26,"1,376",Mar-22,FERNVALE ROAD,Resale,Strata,54,"14,815",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,06 to 10
CANBERLIN APARTMENTS,"985,000","1,248.62",789,Mar-22,LORONG 16 GEYLANG,Resale,Strata,116,"8,491",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
MALVERN SPRINGS,"2,788,888","2,734.06","1,020",Mar-22,ONAN ROAD,Resale,Strata,254,"10,980",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
ST FRANCIS COURT,"1,140,000","1,270.15",898,Mar-22,ST. FRANCIS ROAD,Resale,Strata,118,"9,661",-,Apartment,1,99 yrs lease commencing from 1992,12,Rest of Central Region,01 to 05
PARC RIVIERA,"1,275,000",925.7,"1,377",Mar-22,WEST COAST VALE,Resale,Strata,86,"14,826",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,01 to 05
HILLION RESIDENCES,"710,000",462.85,"1,534",Mar-22,JELEBU ROAD,Resale,Strata,43,"16,512",-,Apartment,1,99 yrs lease commencing from 2013,23,Outside Central Region,06 to 10
ECO,"1,510,000","1,011.82","1,492",Mar-22,BEDOK SOUTH AVENUE 3,Resale,Strata,94,"16,064",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
BRADDELL VIEW,"1,530,000","1,862.17",822,Mar-22,BRADDELL HILL,Resale,Strata,173,"8,844",-,Apartment,1,102 yrs lease commencing from 1978,20,Rest of Central Region,01 to 05
FLORIDIAN,"2,720,000","1,345.5","2,022",Mar-22,BUKIT TIMAH ROAD,Resale,Strata,125,"21,760",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
FRAGRANCE COURT,"1,700,000","1,420.85","1,196",Mar-22,YEW SIANG ROAD,Resale,Strata,132,"12,879",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
KATONG REGENCY,"1,738,888",958,"1,815",Mar-22,TANJONG KATONG ROAD,Resale,Strata,89,"19,538",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
RESIDENTIAL APARTMENTS,"1,608,000","1,216.33","1,322",Mar-22,EVERITT ROAD,Resale,Strata,113,"14,230",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
SELETAR PARK RESIDENCE,"1,520,000","1,991.34",763,Mar-22,SELETAR ROAD,Resale,Strata,185,"8,216",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
NATURALIS,"1,018,000",807.3,"1,261",Mar-22,LORONG M TELOK KURAU,Resale,Strata,75,"13,573",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE SAIL @ MARINA BAY,"1,230,000",592.02,"2,078",Mar-22,MARINA BOULEVARD,Resale,Strata,55,"22,364",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,56 to 60
RIVERSAILS,"983,000",850.36,"1,156",Mar-22,UPPER SERANGOON CRESCENT,Resale,Strata,79,"12,443",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
THOMSON THREE,"1,270,000",731.95,"1,735",Mar-22,BRIGHT HILL DRIVE,Resale,Strata,68,"18,676",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,16 to 20
OASIS @ ELIAS,"1,438,000","1,539.25",934,Mar-22,ELIAS ROAD,Resale,Strata,143,"10,056",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
TREE HOUSE,"1,568,000","1,248.62","1,256",Mar-22,CHESTNUT AVENUE,Resale,Strata,116,"13,517",-,Condominium,1,99 yrs lease commencing from 2009,23,Outside Central Region,11 to 15
WATERTOWN,"1,600,000","1,108.69","1,443",Mar-22,PUNGGOL CENTRAL,Resale,Strata,103,"15,534",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
WATERBANK AT DAKOTA,"795,000",484.38,"1,641",Mar-22,DAKOTA CRESCENT,Resale,Strata,45,"17,667",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,11 to 15
RIS GRANDEUR,"1,440,000","1,291.68","1,115",Mar-22,ELIAS ROAD,Resale,Strata,120,"12,000",-,Condominium,1,Freehold,18,Outside Central Region,01 to 05
3 ORCHARD BY-THE-PARK,"8,200,000","2,260.44","3,628",Mar-22,ORCHARD BOULEVARD,Resale,Strata,210,"39,048",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
THE LAKESHORE,"1,320,000","1,140.98","1,157",Mar-22,JURONG WEST STREET 41,Resale,Strata,106,"12,453",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,06 to 10
PALMWOODS,"838,000",871.88,961,Mar-22,UPPER CHANGI ROAD,Resale,Strata,81,"10,346",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
EUNOS PARK,"1,150,000","1,130.22","1,018",Mar-22,KAMPONG EUNOS,Resale,Strata,105,"10,952",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
LAGUNA PARK,"1,780,000","1,614.6","1,102",Mar-22,MARINE PARADE ROAD,Resale,Strata,150,"11,867",-,Apartment,1,99 yrs lease commencing from 1977,15,Outside Central Region,21 to 25
LE LOYANG,"1,450,000","1,560.78",929,Mar-22,JALAN LOYANG BESAR,Resale,Strata,145,"10,000",-,Apartment,1,999 yrs lease commencing from 1885,17,Outside Central Region,01 to 05
REZI 26,"1,180,000","1,442.38",818,Mar-22,LORONG 26 GEYLANG,Resale,Strata,134,"8,806",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
PARC OLYMPIA,"1,138,000","1,162.51",979,Mar-22,FLORA DRIVE,Resale,Strata,108,"10,537",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
NEPTUNE COURT,"1,385,000","1,270.15","1,090",Mar-22,MARINE VISTA,Resale,Strata,118,"11,737",-,Apartment,1,99 yrs lease commencing from 1976,15,Outside Central Region,16 to 20
REFLECTIONS AT KEPPEL BAY,"3,860,700","2,271.2","1,700",Mar-22,KEPPEL BAY VIEW,Resale,Strata,211,"18,297",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,31 to 35
CAVENAGH GARDENS,"2,200,000","1,550.02","1,419",Mar-22,CAVENAGH ROAD,Resale,Strata,144,"15,278",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
SUNGLADE,"1,530,000","1,140.98","1,341",Mar-22,SERANGOON AVENUE 2,Resale,Strata,106,"14,434",-,Condominium,1,99 yrs lease commencing from 2000,19,Outside Central Region,06 to 10
OPERA ESTATE,"930,000","1,431.61",650,Mar-22,SWAN LAKE AVENUE,Resale,Strata,133,"6,992",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
J GATEWAY,"1,274,000",678.13,"1,879",Mar-22,GATEWAY DRIVE,Resale,Strata,63,"20,222",-,Condominium,1,99 yrs lease commencing from 2012,22,Outside Central Region,31 to 35
VENTUNO BALMORAL,"2,620,000","1,313.21","1,995",Mar-22,BALMORAL ROAD,Resale,Strata,122,"21,475",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
REGENT PARK,"1,038,888",958,"1,084",Mar-22,JALAN LEMPENG,Resale,Strata,89,"11,673",-,Condominium,1,99 yrs lease commencing from 1993,05,Outside Central Region,01 to 05
STRATA,"975,000",505.91,"1,927",Feb-22,ESSEX ROAD,Resale,Strata,47,"20,745",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
ARTHUR 118,"1,700,000","1,216.33","1,398",Feb-22,ARTHUR ROAD,Resale,Strata,113,"15,044",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
CHELSEA GROVE,"1,700,000","1,496.2","1,136",Feb-22,MARTABAN ROAD,Resale,Strata,139,"12,230",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
THE ARTE,"2,450,000","1,528.49","1,603",Feb-22,JALAN RAJA UDANG,Resale,Strata,142,"17,254",-,Condominium,1,Freehold,12,Rest of Central Region,06 to 10
LE CRESCENDO,"1,370,000",947.23,"1,446",Feb-22,PAYA LEBAR ROAD,Resale,Strata,88,"15,568",-,Condominium,1,Freehold,14,Rest of Central Region,01 to 05
THOMSON GRAND,"2,430,000","1,646.89","1,476",Feb-22,SIN MING WALK,Resale,Strata,153,"15,882",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,16 to 20
ALEX RESIDENCES,"1,680,000",925.7,"1,815",Feb-22,ALEXANDRA VIEW,Resale,Strata,86,"19,535",-,Apartment,1,99 yrs lease commencing from 2013,03,Rest of Central Region,01 to 05
LAKEVILLE,"1,330,000",936.47,"1,420",Feb-22,JURONG LAKE LINK,Resale,Strata,87,"15,287",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,01 to 05
ATRIUM RESIDENCES,"1,300,000","1,022.58","1,271",Feb-22,LORONG 28 GEYLANG,Resale,Strata,95,"13,684",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
H2O RESIDENCES,"916,000",882.65,"1,038",Feb-22,FERNVALE LINK,Resale,Strata,82,"11,171",-,Condominium,1,99 yrs lease commencing from 2010,28,Outside Central Region,06 to 10
PALMWOODS,"880,000",936.47,940,Feb-22,UPPER CHANGI ROAD,Resale,Strata,87,"10,115",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
SOLEIL @ SINARAN,"1,850,000",936.47,"1,976",Feb-22,SINARAN DRIVE,Resale,Strata,87,"21,264",-,Condominium,1,99 yrs lease commencing from 2006,11,Core Central Region,21 to 25
SUITES @ GUILLEMARD,"1,088,000",839.59,"1,296",Feb-22,LIM AH WOO ROAD,Resale,Strata,78,"13,949",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
LAKEVIEW ESTATE,"1,650,000","1,614.6","1,022",Feb-22,UPPER THOMSON ROAD,Resale,Strata,150,"11,000",-,Apartment,1,99 yrs lease commencing from 1977,20,Rest of Central Region,16 to 20
URBANA,"2,200,000","1,011.82","2,174",Feb-22,RIVER VALLEY CLOSE,Resale,Strata,94,"23,404",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
PARC RIVIERA,"885,888",602.78,"1,470",Feb-22,WEST COAST VALE,Resale,Strata,56,"15,819",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,06 to 10
OCEAN FRONT SUITES,"593,800",409.03,"1,452",Feb-22,JALAN LOYANG BESAR,Resale,Strata,38,"15,626",-,Apartment,1,946 yrs lease commencing from 1937,17,Outside Central Region,01 to 05
NINETEEN SHELFORD ROAD,"1,160,000",699.66,"1,658",Feb-22,SHELFORD ROAD,Resale,Strata,65,"17,846",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
